,race,age,engnat,gender,hand,source,country,O,C,E,A,N
17902,3,15,1,1,1,1,US,3.2,2.7,3.1,3.2,3.5
17903,3,29,1,2,1,2,US,3.3,3.3,3.2,3.4,3.2
17904,11,22,2,2,1,1,PH,3.5,2.8,3.0,3.8,3.8
17905,3,23,1,2,1,1,US,3.4,3.3,3.4,3.2,2.4
17906,3,14,1,2,1,1,US,3.5,3.1,3.1,3.3,4.6
17907,3,18,1,2,1,5,US,3.2,3.2,2.9,2.8,2.9
17908,5,15,1,2,1,1,US,3.5,3.3,3.2,3.1,3.7
17909,3,48,1,1,1,2,US,3.4,2.7,2.9,3.6,4.2
17910,3,25,2,2,1,2,BR,3.8,3.3,3.0,3.5,3.7
17911,11,24,2,1,2,1,PH,3.1,3.1,3.3,3.4,2.8
17912,3,25,2,2,1,2,BR,3.8,3.2,3.1,3.2,3.9
17913,3,64,1,2,1,1,US,3.8,3.2,2.5,3.0,3.1
17914,3,23,2,1,1,1,FR,3.7,2.8,3.3,3.4,2.7
17915,3,21,2,2,1,2,US,3.5,3.7,3.5,2.8,3.2
17916,3,19,1,2,1,1,US,3.0,2.9,2.8,3.5,3.3
17917,3,38,1,2,1,1,US,3.1,3.2,2.8,3.4,3.6
17918,6,31,1,1,1,1,US,3.0,3.0,2.8,3.7,4.0
17919,3,25,1,2,1,2,US,3.4,2.5,3.1,2.4,2.4
17920,3,38,1,1,1,2,US,3.4,3.7,3.2,2.8,3.6
17921,3,25,1,1,1,5,US,3.7,3.1,3.1,3.2,2.4
17922,5,37,1,2,1,5,US,3.3,3.1,2.5,3.0,4.3
17923,3,15,1,2,1,1,US,3.5,3.7,3.3,4.0,4.2
17924,4,20,2,1,1,1,IN,3.6,3.0,2.9,3.5,3.8
17925,4,34,2,1,1,1,AE,3.4,4.7,3.4,3.5,3.8
17926,3,42,1,2,1,1,US,3.8,2.4,3.0,3.4,3.7
17927,3,17,1,2,1,1,CA,3.6,3.3,3.0,3.1,2.9
17928,8,14,1,2,3,1,US,2.5,2.7,2.9,2.4,4.0
17929,3,17,1,2,3,1,AU,3.5,3.2,3.2,3.4,3.0
17930,5,13,1,2,1,1,US,3.4,2.8,2.3,3.1,2.4
17931,11,16,1,2,1,1,US,2.2,4.1,3.1,3.2,2.7
17932,8,48,1,2,2,2,US,3.3,3.4,2.9,3.6,1.8
17933,3,41,1,2,1,2,US,3.8,3.0,2.2,2.7,3.0
17934,3,41,1,2,1,1,CA,3.2,3.1,2.9,3.0,2.4
17935,0,24,1,2,1,5,US,3.2,3.2,3.4,3.5,2.9
17936,3,22,1,2,1,5,US,3.2,3.2,3.4,3.4,3.6
17937,1,18,1,2,1,1,US,3.2,3.5,3.0,3.4,4.2
17938,13,17,2,2,1,5,PH,3.1,3.5,2.8,3.6,3.7
17939,3,14,1,1,1,1,US,3.4,3.0,3.0,2.7,2.3
17940,3,14,1,2,1,2,CA,3.5,3.5,3.4,3.1,3.6
17941,11,25,2,1,1,2,MY,3.0,2.8,3.3,3.0,3.2
17942,13,16,1,2,2,1,US,3.0,2.9,3.1,3.2,3.2
17943,4,19,2,1,1,1,IN,3.1,2.7,2.9,2.5,3.6
17944,11,19,2,2,1,1,PH,3.2,2.9,2.8,3.3,3.4
17945,3,22,1,2,1,1,US,3.0,3.0,2.9,3.1,2.5
17946,13,18,1,2,1,2,US,3.0,3.0,3.2,2.9,1.7
17947,4,41,2,1,1,5,IN,3.8,3.5,4.0,3.3,3.1
17948,3,23,1,2,1,2,US,3.8,3.4,3.2,2.8,3.4
17949,13,22,1,2,1,5,US,2.8,3.0,3.7,3.4,3.1
17950,3,16,1,1,1,5,US,3.8,3.2,3.0,2.5,4.7
17951,3,22,1,2,1,5,US,4.1,4.2,3.0,3.3,3.0
17952,3,66,1,2,1,5,US,3.7,2.9,3.4,3.5,3.0
17953,3,30,1,2,1,1,US,3.8,3.5,2.4,3.4,3.2
17954,3,33,1,2,1,5,AU,2.9,3.5,3.2,3.2,3.6
17955,13,17,1,2,1,1,US,3.1,3.1,3.0,3.5,4.4
17956,3,64,1,1,2,1,US,3.8,3.1,3.4,3.1,3.5
17957,3,26,1,1,1,1,US,3.4,2.9,2.7,3.1,3.5
17958,11,17,2,2,1,5,PH,3.1,3.3,2.5,3.1,3.6
17959,13,18,2,2,1,2,US,3.1,2.7,2.6,2.9,2.9
17960,13,18,1,1,1,1,US,3.8,3.4,3.4,3.6,3.9
17961,3,21,1,2,1,2,US,3.2,3.1,3.1,4.1,2.6
17962,4,55,2,1,1,1,IN,3.0,3.2,2.8,2.9,1.8
17963,3,18,1,1,1,1,US,3.6,3.0,3.2,3.3,2.5
17964,3,25,1,1,2,3,JP,3.4,3.2,3.8,2.9,3.3
17965,11,23,2,1,1,5,US,3.0,3.4,2.8,3.6,2.6
17966,4,20,2,1,1,1,A1,3.1,2.9,3.3,3.9,2.8
17967,3,16,1,2,2,1,AU,3.6,3.5,2.6,4.3,3.8
17968,4,21,2,1,1,1,IN,2.8,3.1,2.9,3.6,2.8
17969,11,23,1,1,1,1,SA,3.1,3.5,3.0,3.6,3.5
17970,3,34,1,2,1,5,US,3.6,3.3,2.7,2.5,2.9
17971,3,18,1,2,2,5,CA,3.3,3.0,3.0,3.2,3.7
17972,13,19,2,2,1,4,SA,3.6,3.6,3.5,4.2,3.4
17973,3,15,1,1,1,1,US,3.2,3.1,3.4,2.6,3.3
17974,3,19,1,1,1,1,US,3.9,3.0,2.9,3.4,2.6
17975,13,18,2,2,1,1,CA,2.8,2.7,2.5,3.4,2.8
17976,3,13,1,2,1,1,US,2.7,2.7,2.6,3.2,3.8
17977,3,20,1,1,1,5,US,3.7,2.7,3.1,3.5,2.6
17978,11,17,2,2,1,1,NP,3.0,3.2,2.4,3.1,3.6
17979,1,18,2,2,1,2,ID,3.1,2.9,3.0,3.3,3.2
17980,11,16,2,1,1,5,AU,2.6,3.1,3.1,2.8,4.0
17981,4,15,2,2,1,1,IN,3.2,2.9,2.9,3.1,3.0
17982,3,28,1,1,1,5,US,3.3,2.7,3.4,3.0,3.8
17983,1,25,1,2,1,3,US,3.2,3.1,3.3,3.3,2.9
17984,10,15,2,1,1,1,PH,3.6,3.0,2.5,3.2,4.0
17985,4,22,2,2,1,1,IN,3.5,3.1,3.3,3.3,4.0
17986,3,71,1,1,1,1,GB,3.1,3.2,2.7,2.9,2.1
17987,11,20,1,1,1,1,US,3.2,2.5,2.9,3.4,2.1
17988,11,22,2,2,1,1,ID,3.6,3.4,3.1,3.1,2.2
17989,3,19,1,1,1,1,US,3.8,3.2,3.3,3.7,3.3
17990,11,15,2,2,2,1,PH,3.1,2.8,2.8,2.8,3.6
17991,1,21,1,1,1,1,US,4.1,3.4,3.0,4.2,2.5
17992,3,45,1,1,1,3,AU,3.8,3.0,2.7,3.1,3.4
17993,3,18,1,2,1,1,US,3.4,2.6,3.1,2.9,2.8
17994,10,19,1,1,2,1,US,3.7,3.1,3.0,3.5,3.6
17995,13,18,2,2,1,2,PH,3.1,4.0,3.3,3.8,4.2
17996,11,21,1,1,1,3,MY,3.2,3.2,3.1,3.5,3.5
17997,4,22,2,1,1,1,IN,3.8,2.9,3.3,3.7,3.7
17998,11,14,2,1,1,1,PH,3.4,3.5,3.4,3.5,3.8
17999,13,16,2,2,1,1,IN,4.1,3.4,3.6,4.1,4.1
18000,13,21,2,1,1,1,IN,3.4,4.0,3.3,3.4,3.3
18001,11,18,2,1,1,5,PH,3.3,2.8,3.2,3.3,3.5
18002,1,17,2,2,1,1,PH,3.1,3.8,3.0,3.1,4.1
18003,3,30,2,2,1,5,MK,3.3,3.3,3.0,3.6,2.9
18004,3,30,2,1,1,5,EU,3.4,3.5,3.9,3.2,3.6
18005,13,23,2,1,1,2,IN,3.0,3.5,2.6,3.3,3.3
18006,3,21,2,2,1,5,NO,3.4,4.1,2.9,3.9,4.1
18007,3,26,1,2,2,1,AU,3.5,3.4,3.4,3.1,2.7
18008,3,68,1,3,1,1,US,3.5,3.4,3.4,3.0,4.0
18009,1,21,1,1,1,5,US,2.6,3.7,2.9,3.3,4.0
18010,11,24,2,2,1,1,MY,3.1,3.7,3.5,3.6,2.9
18011,13,20,2,2,1,1,CN,2.4,2.8,3.1,3.3,3.3
18012,5,44,2,2,1,1,NL,3.7,3.0,3.2,3.4,2.1
18013,4,21,2,2,1,2,IN,3.8,3.3,3.5,3.5,3.5
18014,11,19,2,2,1,2,ID,3.5,3.4,3.3,3.6,3.0
18015,11,17,2,1,1,1,PH,3.1,3.1,2.8,2.8,3.7
18016,3,19,1,1,1,1,AU,3.3,3.1,3.0,3.2,2.9
18017,4,21,2,2,1,2,IN,3.6,3.5,3.2,3.5,3.3
18018,4,20,2,1,1,1,IN,2.8,2.9,2.9,3.9,2.7
18019,1,42,1,2,1,2,CH,3.3,2.9,3.1,3.1,2.6
18020,11,16,2,2,1,5,PH,3.2,3.4,3.3,3.3,4.1
18021,3,47,1,2,1,1,US,3.5,3.6,2.8,3.3,3.2
18022,3,26,2,2,1,5,BE,3.4,3.4,3.3,3.2,3.7
18023,11,19,2,2,1,1,PH,3.5,3.2,3.2,3.2,3.2
18024,13,29,2,2,1,1,IN,3.0,3.2,3.6,3.9,3.7
18025,13,20,2,1,1,1,HR,3.8,3.2,3.1,3.6,3.2
18026,3,42,1,2,1,1,GB,3.3,3.4,3.0,3.1,3.9
18027,3,24,1,1,1,1,GB,3.5,3.2,3.8,3.0,2.8
18028,3,50,1,2,1,5,US,2.9,2.6,2.9,3.2,2.5
18029,3,39,1,2,1,5,GB,3.8,2.7,3.0,3.2,3.2
18030,4,24,2,2,1,1,IN,3.5,2.7,3.3,3.4,3.4
18031,3,50,1,2,1,1,US,2.8,3.0,2.4,2.6,2.0
18032,3,17,2,2,1,1,HR,3.4,3.8,3.4,3.5,3.0
18033,13,23,2,1,1,1,US,2.9,2.8,2.9,2.8,1.9
18034,3,18,1,1,1,1,AU,3.0,2.5,3.3,2.5,1.9
18035,3,50,1,2,3,1,AU,3.0,2.5,3.1,3.5,1.9
18036,11,23,2,1,1,2,MY,4.3,3.6,3.4,4.3,4.0
18037,3,24,2,1,1,5,CH,3.8,3.8,2.2,3.3,3.5
18038,4,21,2,2,1,1,IN,3.0,2.9,2.7,3.3,3.7
18039,5,16,2,1,1,1,SA,3.2,3.0,3.7,3.5,2.1
18040,3,22,1,1,1,1,GB,3.3,2.9,2.6,3.0,3.0
18041,3,19,1,1,1,1,AU,3.1,3.2,3.4,3.6,2.6
18042,5,21,2,2,1,4,SA,3.5,3.3,3.0,2.9,3.4
18043,5,17,1,2,1,1,AE,2.6,2.5,3.0,3.3,2.6
18044,3,26,2,1,1,1,DE,3.4,3.6,3.3,3.6,3.7
18045,11,16,1,2,1,1,PH,3.1,3.3,2.9,3.3,3.7
18046,3,15,1,2,3,1,GB,3.4,3.4,2.8,3.3,3.7
18047,11,21,2,2,1,1,PH,3.1,3.0,3.0,2.3,2.6
18048,3,13,1,2,1,1,GB,3.2,3.3,3.3,3.2,3.1
18049,3,18,1,2,1,1,US,3.3,3.4,2.7,3.2,3.0
18050,11,23,2,1,1,1,MY,3.2,3.4,3.6,3.7,3.8
18051,5,15,1,2,1,2,US,2.4,2.5,3.1,3.4,3.3
18052,5,15,1,2,1,2,US,2.3,2.8,3.0,3.0,3.4
18053,3,26,2,2,1,1,HU,3.0,2.9,2.9,3.2,2.7
18054,13,22,2,2,1,5,BE,3.5,3.6,2.2,3.5,3.6
18055,3,49,1,2,1,2,US,3.3,3.4,2.9,3.1,2.7
18056,3,19,1,2,1,5,US,3.4,3.9,3.1,3.2,2.5
18057,3,21,1,1,1,2,IE,3.5,3.3,2.9,3.5,2.8
18058,3,18,1,2,1,2,US,3.5,2.6,2.6,3.3,2.5
18059,3,21,1,1,1,5,US,2.6,2.6,3.3,2.7,2.5
18060,3,24,1,1,1,5,US,3.6,3.1,3.1,3.1,2.8
18061,4,19,1,2,1,1,IN,3.2,3.4,2.7,2.7,3.3
18062,3,63,1,1,1,5,US,3.2,3.2,3.2,2.8,3.2
18063,3,21,1,1,2,5,US,3.7,3.2,3.8,3.2,3.1
18064,3,38,2,1,1,2,NO,3.0,2.6,3.0,3.2,3.3
18065,13,17,1,2,1,1,GB,3.5,2.9,2.6,2.9,3.7
18066,3,16,2,2,1,1,CA,3.5,3.4,2.6,2.9,2.9
18067,13,18,1,2,1,2,US,2.8,3.2,3.0,2.7,3.2
18068,3,23,2,1,1,1,NO,3.3,3.9,3.6,2.8,2.1
18069,5,19,1,2,1,5,US,3.2,3.0,3.1,3.1,3.1
18070,1,13,2,1,1,1,CZ,2.8,2.9,3.0,3.6,3.0
18071,4,18,1,2,1,2,US,3.2,4.1,2.9,3.7,4.5
18072,4,20,2,1,1,1,IN,3.3,3.0,3.3,3.8,3.6
18073,3,14,1,1,1,1,GB,3.6,3.2,3.2,3.1,2.6
18074,13,16,2,1,1,1,RO,3.3,2.8,2.9,2.6,3.8
18075,4,23,2,2,1,1,PK,3.6,3.0,3.1,3.7,3.7
18076,13,45,1,2,1,1,US,2.8,2.7,2.7,2.9,2.4
18077,11,17,2,2,1,2,SG,3.2,3.3,3.0,3.1,3.2
18078,3,20,1,2,2,2,IE,3.5,2.9,3.1,2.7,3.6
18079,3,15,2,2,1,2,FI,3.8,3.5,3.1,3.4,3.7
18080,3,21,1,2,1,5,US,3.4,2.9,3.0,3.5,3.4
18081,1,22,1,1,1,2,US,3.6,3.0,2.8,3.6,3.8
18082,4,28,1,1,1,1,CA,3.7,2.8,2.9,3.1,3.2
18083,3,13,1,2,3,2,GB,3.7,3.9,2.9,3.2,4.0
18084,3,29,2,1,1,1,FR,3.9,2.8,3.1,2.7,3.6
18085,3,20,1,1,1,2,GB,3.5,2.6,2.9,3.1,3.6
18086,1,35,1,2,1,2,US,3.2,2.9,3.3,3.2,2.5
18087,3,19,2,2,1,1,GB,3.0,3.2,3.1,3.0,3.9
18088,3,19,1,2,1,1,US,3.5,3.5,2.6,3.4,3.2
18089,3,24,1,2,3,1,US,3.7,3.3,3.3,3.5,3.3
18090,3,16,1,1,1,1,US,3.5,3.0,3.4,2.9,2.7
18091,4,24,1,2,1,1,US,3.3,3.3,3.7,3.2,3.3
18092,3,28,2,2,1,1,CZ,2.9,2.8,3.2,3.0,3.7
18093,10,25,2,1,2,1,MX,3.7,3.6,3.6,4.2,1.8
18094,3,20,1,2,1,5,US,3.5,3.1,3.1,2.8,2.7
18095,3,21,2,2,1,1,IT,2.6,3.5,2.5,2.8,3.5
18096,3,64,1,1,1,1,JE,2.9,2.7,3.5,3.4,2.0
18097,3,49,1,2,1,1,US,3.0,3.2,3.1,3.0,3.9
18098,3,26,2,2,1,2,NO,3.2,3.3,2.9,2.9,3.8
18099,1,17,1,1,1,1,US,3.1,3.6,3.2,2.5,2.1
18100,3,19,1,2,1,5,US,2.9,2.9,2.8,3.3,3.3
18101,13,36,2,2,1,1,SA,2.7,3.0,3.6,3.9,2.4
18102,4,22,2,1,1,1,IN,3.0,3.3,3.5,3.0,1.5
18103,3,27,2,1,1,5,SE,4.2,3.1,3.1,2.6,2.3
18104,1,13,1,1,1,1,US,3.2,3.4,3.1,3.1,2.6
18105,3,30,1,1,1,1,US,3.3,3.2,2.6,3.0,2.0
18106,3,45,2,2,1,2,ZA,3.5,3.1,2.8,2.9,2.4
18107,3,18,1,2,1,2,US,2.8,2.8,3.3,3.3,3.6
18108,3,30,1,2,1,2,US,3.8,3.4,3.0,3.2,2.7
18109,11,18,1,1,1,2,CA,3.4,3.0,2.8,3.8,3.2
18110,5,22,2,2,1,5,BE,3.3,3.7,3.0,3.2,3.2
18111,11,23,1,1,1,1,US,3.9,3.4,2.3,3.3,3.1
18112,13,51,1,1,1,1,GB,3.2,2.8,2.5,3.1,2.0
18113,3,33,1,2,1,1,US,3.1,3.7,3.1,3.0,3.2
18114,3,24,1,1,1,1,US,2.8,2.8,3.2,2.9,2.8
18115,3,19,1,2,1,2,US,2.9,3.2,3.0,3.5,4.0
18116,3,27,1,2,1,2,US,3.1,3.5,2.9,3.3,2.8
18117,3,26,1,1,1,3,US,3.1,3.8,2.7,2.8,3.0
18118,3,19,1,1,1,5,US,3.8,2.9,3.1,3.2,3.3
18119,3,21,1,2,1,1,US,3.5,3.6,3.0,3.0,3.3
18120,3,41,2,2,3,5,US,3.8,2.5,3.3,3.1,2.2
18121,3,41,2,1,1,1,SE,3.5,3.4,2.8,3.2,3.0
18122,3,53,1,1,1,5,US,3.3,3.4,3.4,3.6,1.8
18123,3,16,1,2,1,1,US,3.0,3.2,3.6,3.1,2.8
18124,3,29,1,1,1,2,US,3.8,3.6,2.9,3.4,2.1
18125,3,17,2,1,1,1,GB,2.3,3.1,2.5,2.7,2.6
18126,3,39,2,2,1,5,ZA,3.6,3.1,2.6,2.8,2.5
18127,3,18,1,2,1,1,US,2.9,3.1,2.9,3.0,3.3
18128,3,53,1,2,2,2,US,3.7,2.6,3.2,3.4,2.0
18129,3,20,1,2,1,5,US,3.7,3.2,2.5,3.3,2.6
18130,3,18,1,2,1,5,US,3.2,3.8,2.9,3.2,4.4
18131,4,32,2,1,1,1,IN,3.4,2.8,2.8,3.0,2.9
18132,3,37,1,2,1,1,US,3.1,3.3,2.9,3.6,2.2
18133,3,22,1,1,1,1,CA,3.6,2.7,3.2,3.7,2.9
18134,6,54,1,2,1,5,US,2.9,2.8,2.9,3.0,2.0
18135,13,28,1,2,2,1,US,2.9,2.3,3.0,3.6,3.0
18136,10,16,1,2,1,1,AU,3.3,3.1,3.0,3.3,3.9
18137,3,13,1,2,1,1,AU,3.4,3.4,2.8,3.1,4.2
18138,11,18,1,2,2,5,US,3.1,3.1,2.9,3.2,2.7
18139,11,19,2,1,2,1,IN,2.9,3.0,3.5,3.3,3.5
18140,1,24,2,1,1,1,US,3.7,3.4,2.9,3.2,3.4
18141,3,26,1,2,1,1,GB,3.3,3.3,3.3,2.7,2.8
18142,11,32,1,2,1,1,US,3.3,3.9,3.2,3.6,3.8
18143,3,14,1,2,1,1,US,3.3,2.8,3.1,3.2,3.2
18144,3,15,1,2,1,1,GB,3.9,3.6,2.8,3.3,4.1
18145,3,19,1,2,1,5,US,3.3,3.3,3.0,3.3,2.6
18146,13,32,2,2,2,2,AU,3.7,3.3,3.1,2.9,4.6
18147,13,60,2,2,1,1,US,3.2,2.8,2.7,2.6,4.2
18148,13,35,1,1,2,1,US,3.4,3.2,3.6,3.3,2.4
18149,3,49,1,2,1,3,US,3.5,3.2,2.4,3.0,3.1
18150,3,30,1,2,1,5,US,3.1,3.5,2.8,3.0,3.9
18151,13,19,1,1,1,1,US,3.1,3.2,3.1,2.9,3.0
18152,3,16,1,1,1,2,US,3.2,3.5,3.5,3.3,3.3
18153,3,45,1,1,1,1,AU,3.7,3.5,3.0,3.4,3.2
18154,13,20,1,2,1,1,US,3.6,3.1,2.4,3.3,3.6
18155,3,17,1,2,1,5,US,3.3,3.1,2.9,2.2,3.2
18156,1,19,1,2,1,1,US,2.8,2.6,3.2,3.4,1.6
18157,12,19,1,1,1,1,JM,3.2,2.6,2.6,3.7,4.4
18158,3,45,1,2,1,3,CA,3.6,3.4,3.1,3.4,3.0
18159,3,18,1,2,1,5,US,2.6,2.9,3.0,2.9,2.4
18160,3,18,1,1,2,1,GB,3.9,2.7,4.5,3.7,4.1
18161,3,55,1,2,1,2,US,3.5,3.7,3.1,3.3,3.1
18162,3,19,1,2,1,1,US,3.1,2.1,3.0,3.3,2.9
18163,3,13,1,2,1,2,US,2.8,2.4,2.8,3.3,2.5
18164,3,53,1,1,1,1,US,3.1,2.6,2.7,3.3,3.6
18165,13,15,1,2,1,1,US,3.0,2.0,2.7,2.8,4.6
18166,3,18,1,2,1,5,US,3.1,3.2,3.2,3.1,3.4
18167,3,48,1,2,1,1,US,3.7,3.2,3.2,3.3,2.1
18168,3,39,1,2,1,1,US,3.7,2.8,3.3,3.1,2.7
18169,3,14,1,2,1,1,US,3.0,2.9,3.4,3.6,3.8
18170,13,18,2,2,1,1,GB,3.1,3.5,3.1,3.0,3.7
18171,3,21,2,1,1,1,GB,2.7,2.8,3.7,2.8,3.4
18172,3,20,1,2,1,1,US,3.1,2.9,2.4,3.2,3.3
18173,3,42,2,2,1,1,US,3.7,3.0,2.1,3.8,1.7
18174,1,18,1,2,1,4,US,2.8,3.1,2.9,3.3,2.8
18175,3,24,2,2,1,2,NO,3.7,3.1,3.1,3.4,2.9
18176,3,41,1,2,1,5,AU,3.0,3.5,2.9,3.2,3.0
18177,8,20,1,1,1,5,US,2.8,2.9,3.3,3.4,3.2
18178,13,60,1,2,1,1,US,2.7,3.8,3.1,3.0,3.5
18179,3,18,1,2,1,4,US,3.2,3.1,3.0,3.4,3.1
18180,13,17,1,2,3,5,TC,3.5,2.7,3.2,3.1,2.8
18181,3,22,2,1,1,2,BR,3.5,2.4,2.7,3.9,3.5
18182,13,14,1,2,1,1,GB,2.4,3.1,3.4,3.6,2.9
18183,3,39,1,2,1,5,US,3.5,2.9,3.1,2.6,2.9
18184,3,18,1,2,2,2,US,3.3,3.0,3.3,3.3,2.8
18185,3,22,1,1,1,2,US,3.5,3.3,3.3,3.0,3.7
18186,3,20,1,1,1,5,US,3.3,2.9,3.1,3.5,2.5
18187,3,69,1,2,1,2,US,3.1,3.1,2.8,3.4,1.9
18188,11,1992,2,1,1,4,US,2.6,2.8,2.8,3.1,3.3
18189,13,21,2,2,1,5,PK,3.3,2.7,3.1,3.3,2.2
18190,13,23,1,2,1,1,AU,3.0,2.7,2.9,3.1,3.3
18191,3,29,1,2,1,3,US,2.7,3.7,2.9,3.7,2.3
18192,13,21,2,1,1,1,IN,2.8,2.5,3.1,3.7,3.8
18193,3,38,1,1,2,1,US,3.5,3.0,3.0,2.9,2.9
18194,3,38,1,2,1,1,US,2.9,3.1,3.1,3.9,3.5
18195,3,20,1,2,1,5,US,3.5,3.1,3.2,3.0,3.7
18196,3,53,1,1,1,2,US,3.2,3.1,3.0,2.7,2.4
18197,3,42,1,2,1,1,US,3.7,4.2,3.1,3.8,4.3
18198,3,37,1,1,1,1,US,3.4,3.4,2.6,2.8,3.9
18199,12,18,1,2,1,2,US,3.1,3.1,2.9,3.4,3.0
18200,3,18,1,2,1,2,US,3.4,3.8,3.0,3.7,2.3
18201,3,48,1,1,2,1,US,3.8,3.4,3.0,3.7,3.0
18202,13,16,1,2,1,1,US,3.1,3.4,3.5,3.4,3.9
18203,3,16,1,2,1,1,AU,2.4,3.3,1.8,2.6,3.9
18204,3,16,1,1,1,1,US,3.4,2.8,2.6,3.0,3.7
18205,3,17,1,2,1,5,AU,3.0,2.7,3.0,2.5,3.1
18206,3,47,1,2,1,5,US,3.8,2.6,3.2,3.6,2.9
18207,3,46,1,2,1,1,GB,3.9,3.4,3.8,3.6,4.0
18208,3,21,1,2,1,2,US,3.5,3.5,2.4,2.5,3.2
18209,3,17,1,2,1,2,AU,3.2,3.5,3.1,3.7,2.7
18210,10,19,2,2,1,2,PH,4.0,4.0,4.0,3.9,3.7
18211,13,36,1,1,1,1,US,3.0,3.4,2.8,2.5,3.7
18212,3,49,1,2,1,1,US,3.2,2.9,3.7,3.0,2.4
18213,3,16,1,1,0,2,AU,3.4,2.7,3.2,3.5,3.4
18214,3,18,1,2,1,2,US,3.6,3.2,3.0,2.7,2.4
18215,3,15,1,1,1,1,US,3.6,3.7,2.9,2.9,3.4
18216,11,22,2,1,1,1,NL,3.5,2.8,3.2,3.4,2.9
18217,3,55,1,2,1,5,US,3.8,2.4,3.3,3.3,3.0
18218,3,18,1,1,1,1,US,2.7,3.2,2.8,3.3,3.8
18219,11,31,2,1,1,1,ID,3.2,3.3,3.0,3.3,2.1
18220,11,17,1,2,1,1,PH,3.3,3.7,3.7,3.8,3.1
18221,3,23,1,2,1,1,US,3.5,3.3,3.3,3.1,3.6
18222,11,24,2,2,1,1,US,3.4,2.8,3.7,3.8,2.6
18223,4,18,1,1,1,5,US,3.8,3.1,3.7,3.3,3.0
18224,5,18,1,2,1,5,US,3.6,3.5,3.0,4.0,3.4
18225,3,33,1,2,1,2,US,3.5,3.3,3.1,3.4,2.0
18226,11,19,2,2,1,1,PH,2.7,3.4,3.0,3.0,2.6
18227,9,21,2,2,1,1,PH,2.8,3.9,2.8,3.6,4.2
18228,3,20,1,2,1,5,US,3.8,3.3,3.2,3.1,3.2
18229,3,39,2,2,2,1,IT,3.3,3.5,3.0,3.0,3.0
18230,3,15,1,2,1,5,US,3.1,3.9,2.7,3.4,4.1
18231,3,18,1,1,3,1,US,3.5,2.6,3.6,3.3,4.1
18232,3,39,2,2,2,5,IT,3.0,3.2,2.6,2.9,2.9
18233,3,36,1,2,3,2,US,3.1,3.0,3.3,2.8,1.9
18234,13,17,1,2,1,2,US,3.3,3.7,2.7,3.4,4.4
18235,11,22,1,2,1,5,SG,3.6,3.1,3.3,3.4,3.7
18236,3,21,1,1,1,1,US,3.4,3.5,3.1,3.2,2.6
18237,1,30,1,1,1,5,US,3.0,2.8,3.4,3.2,3.7
18238,4,21,2,2,1,1,IN,3.2,2.6,3.3,3.9,4.2
18239,11,37,2,1,1,1,ID,2.6,3.8,3.0,3.6,1.4
18240,1,38,1,2,1,1,US,3.2,2.6,3.3,3.6,2.9
18241,3,54,2,2,1,1,AU,3.0,3.3,3.1,3.2,4.0
18242,3,16,1,1,1,1,US,3.6,3.5,3.5,3.4,3.3
18243,3,29,2,2,1,1,US,4.1,3.1,3.2,3.6,3.2
18244,3,19,1,2,1,5,US,2.9,3.2,2.9,3.2,3.6
18245,3,31,1,2,1,1,US,3.2,3.6,2.8,3.4,2.8
18246,11,14,2,1,1,1,PK,3.4,2.8,3.5,3.3,4.3
18247,13,18,2,2,3,1,US,3.0,2.8,2.7,2.9,4.0
18248,4,25,1,1,1,1,CA,4.2,3.0,3.0,3.7,3.0
18249,13,18,2,2,3,1,US,3.3,2.9,2.4,3.0,4.2
18250,3,30,2,2,1,1,DK,3.5,3.4,2.5,3.0,4.1
18251,13,16,1,2,2,1,AU,3.1,3.1,2.9,3.8,3.1
18252,3,32,1,1,0,1,AU,3.7,2.8,2.6,3.6,4.0
18253,3,38,1,2,1,2,AU,3.6,3.3,3.0,3.0,2.5
18254,3,55,1,2,1,1,US,3.5,3.1,3.2,3.3,3.1
18255,1,13,1,2,1,1,US,2.6,3.1,3.6,3.1,3.6
18256,3,35,1,1,1,1,US,3.2,3.9,2.4,3.1,3.5
18257,4,27,1,1,2,2,ZA,3.6,3.2,3.7,4.0,3.5
18258,1,23,2,1,1,2,MX,2.8,2.4,3.4,3.0,2.7
18259,3,17,1,2,1,5,AU,3.3,3.2,3.6,3.4,3.9
18260,3,58,1,2,1,1,AU,3.0,2.9,3.2,3.4,2.3
18261,4,20,1,1,1,1,PK,3.6,3.2,3.1,2.9,1.9
18262,11,21,2,2,1,1,PK,2.7,2.4,3.3,3.1,3.1
18263,3,21,1,1,1,1,US,3.6,2.9,3.1,3.0,3.2
18264,3,20,1,2,1,2,CA,3.7,3.2,2.7,3.6,3.2
18265,5,25,2,1,1,2,EG,3.7,3.0,3.3,2.9,3.9
18266,10,23,2,2,1,1,ID,3.7,3.4,2.9,3.2,2.9
18267,4,26,2,1,1,1,IN,3.0,3.3,3.2,3.4,3.1
18268,10,16,2,2,1,5,PH,3.5,2.8,2.6,3.4,3.4
18269,10,19,2,1,1,1,ID,3.0,3.0,2.9,3.3,3.2
18270,3,65,2,1,1,1,TH,3.5,3.1,3.0,3.0,2.3
18271,3,42,1,2,1,1,NZ,3.6,3.2,3.5,3.3,3.3
18272,3,51,1,2,1,3,US,3.2,2.6,2.7,3.6,2.1
18273,3,18,1,1,1,1,US,3.3,2.8,2.5,2.9,3.9
